task,n,idf_exponent,dim,normalize,position_weight,denominator,eval_sec,map,ndcg@10,ndcg@5,mrr,hit@1,hit@10,recall@10,p@10,rprec
typo_brutal,"(2, 4)",1.0,1.0,False,0.0,dice,0.29,0.10793,0.12253,0.1037,0.10793,0.068,0.2,0.2,0.02,0.068
typo_brutal,"(2, 4)",1.0,1.0,False,0.5,dice,0.27,0.11837,0.13783,0.11637,0.11837,0.072,0.228,0.228,0.0228,0.072
typo_brutal,"(2, 4)",1.0,1.0,False,1.0,dice,0.32,0.12079,0.14264,0.12286,0.12079,0.068,0.24,0.24,0.024,0.068
typo_brutal,"(2, 4)",1.0,1.0,True,0.0,dice,0.4,0.12513,0.13994,0.12247,0.12513,0.076,0.224,0.224,0.0224,0.076
typo_brutal,"(2, 4)",1.0,1.0,True,0.5,dice,0.44,0.13263,0.15291,0.12627,0.13263,0.076,0.252,0.252,0.0252,0.076
typo_brutal,"(2, 4)",1.0,1.0,True,1.0,dice,0.46,0.13889,0.16289,0.13364,0.13889,0.076,0.272,0.272,0.0272,0.076
typo_brutal,"(2, 4)",1.0,1.0,True,0.0,geo,0.49,0.11367,0.13063,0.11289,0.11367,0.06,0.22,0.22,0.022,0.06
typo_brutal,"(2, 4)",1.0,1.0,True,0.5,geo,0.53,0.12633,0.14515,0.12372,0.12633,0.072,0.24,0.24,0.024,0.072
typo_brutal,"(2, 4)",1.0,1.0,True,1.0,geo,0.5,0.13664,0.15675,0.13566,0.13664,0.08,0.256,0.256,0.0256,0.08
typo_brutal,"(2, 4)",1.0,2.0,False,0.0,dice,0.45,0.11967,0.13576,0.11814,0.11967,0.072,0.216,0.216,0.0216,0.072
typo_brutal,"(2, 4)",1.0,2.0,False,0.5,dice,0.42,0.12982,0.15202,0.13333,0.12982,0.072,0.248,0.248,0.0248,0.072
typo_brutal,"(2, 4)",1.0,2.0,False,1.0,dice,0.42,0.1389,0.16157,0.1401,0.1389,0.08,0.26,0.26,0.026,0.08
typo_brutal,"(2, 4)",1.0,2.0,True,0.0,dice,0.69,0.13666,0.15413,0.13519,0.13666,0.08,0.244,0.244,0.0244,0.08
typo_brutal,"(2, 4)",1.0,2.0,True,0.5,dice,0.61,0.15299,0.17192,0.15036,0.15299,0.096,0.268,0.268,0.0268,0.096
typo_brutal,"(2, 4)",1.0,2.0,True,1.0,dice,0.49,0.1641,0.1863,0.16198,0.1641,0.104,0.292,0.292,0.0292,0.104
typo_brutal,"(2, 4)",1.0,2.0,True,0.0,geo,0.61,0.12588,0.14705,0.12573,0.12588,0.068,0.248,0.248,0.0248,0.068
typo_brutal,"(2, 4)",1.0,2.0,True,0.5,geo,0.68,0.14222,0.16321,0.14145,0.14222,0.084,0.264,0.264,0.0264,0.084
typo_brutal,"(2, 4)",1.0,2.0,True,1.0,geo,0.57,0.15562,0.17563,0.15081,0.15562,0.096,0.276,0.276,0.0276,0.096
typo_brutal,"(2, 4)",2.0,1.0,False,0.0,dice,0.37,0.08926,0.09961,0.08537,0.08926,0.056,0.156,0.156,0.0156,0.056
typo_brutal,"(2, 4)",2.0,1.0,False,0.5,dice,0.33,0.09445,0.10368,0.08965,0.09445,0.06,0.16,0.16,0.016,0.06
typo_brutal,"(2, 4)",2.0,1.0,False,1.0,dice,0.31,0.0986,0.10844,0.09313,0.0986,0.064,0.168,0.168,0.0168,0.064
typo_brutal,"(2, 4)",2.0,1.0,True,0.0,dice,0.42,0.08959,0.09815,0.08735,0.08959,0.056,0.152,0.152,0.0152,0.056
typo_brutal,"(2, 4)",2.0,1.0,True,0.5,dice,0.41,0.0969,0.10628,0.09426,0.0969,0.06,0.164,0.164,0.0164,0.06
typo_brutal,"(2, 4)",2.0,1.0,True,1.0,dice,0.46,0.10207,0.11288,0.10118,0.10207,0.064,0.176,0.176,0.0176,0.064
typo_brutal,"(2, 4)",2.0,1.0,True,0.0,geo,0.49,0.08776,0.09877,0.08887,0.08776,0.052,0.16,0.16,0.016,0.052
typo_brutal,"(2, 4)",2.0,1.0,True,0.5,geo,0.54,0.10085,0.11251,0.10015,0.10085,0.064,0.176,0.176,0.0176,0.064
typo_brutal,"(2, 4)",2.0,1.0,True,1.0,geo,0.55,0.10306,0.11356,0.1005,0.10306,0.064,0.176,0.176,0.0176,0.064
typo_brutal,"(2, 4)",2.0,2.0,False,0.0,dice,0.59,0.08261,0.09419,0.07998,0.08261,0.052,0.152,0.152,0.0152,0.052
typo_brutal,"(2, 4)",2.0,2.0,False,0.5,dice,0.64,0.08963,0.10216,0.08703,0.08963,0.056,0.164,0.164,0.0164,0.056
typo_brutal,"(2, 4)",2.0,2.0,False,1.0,dice,0.71,0.09116,0.1048,0.08685,0.09116,0.056,0.172,0.172,0.0172,0.056
typo_brutal,"(2, 4)",2.0,2.0,True,0.0,dice,0.69,0.08023,0.09033,0.07706,0.08023,0.044,0.148,0.148,0.0148,0.044
typo_brutal,"(2, 4)",2.0,2.0,True,0.5,dice,0.68,0.08719,0.10174,0.08532,0.08719,0.044,0.172,0.172,0.0172,0.044
typo_brutal,"(2, 4)",2.0,2.0,True,1.0,dice,0.58,0.09744,0.10971,0.0946,0.09744,0.06,0.176,0.176,0.0176,0.06
typo_brutal,"(2, 4)",2.0,2.0,True,0.0,geo,0.59,0.07714,0.09217,0.07323,0.07714,0.04,0.164,0.164,0.0164,0.04
typo_brutal,"(2, 4)",2.0,2.0,True,0.5,geo,0.6,0.09475,0.10831,0.08789,0.09475,0.06,0.176,0.176,0.0176,0.06
typo_brutal,"(2, 4)",2.0,2.0,True,1.0,geo,0.62,0.09598,0.10944,0.08859,0.09598,0.056,0.18,0.18,0.018,0.056
typo_brutal,"(2, 4)",3.0,1.0,False,0.0,dice,0.33,0.07505,0.09065,0.06866,0.07505,0.044,0.156,0.156,0.0156,0.044
typo_brutal,"(2, 4)",3.0,1.0,False,0.5,dice,0.33,0.07442,0.08873,0.06936,0.07442,0.04,0.152,0.152,0.0152,0.04
typo_brutal,"(2, 4)",3.0,1.0,False,1.0,dice,0.3,0.07922,0.0907,0.07525,0.07922,0.044,0.148,0.148,0.0148,0.044
typo_brutal,"(2, 4)",3.0,1.0,True,0.0,dice,0.71,0.05801,0.07122,0.05429,0.05801,0.032,0.128,0.128,0.0128,0.032
typo_brutal,"(2, 4)",3.0,1.0,True,0.5,dice,0.65,0.06171,0.07344,0.05906,0.06171,0.032,0.128,0.128,0.0128,0.032
typo_brutal,"(2, 4)",3.0,1.0,True,1.0,dice,0.65,0.06555,0.07592,0.06278,0.06555,0.036,0.128,0.128,0.0128,0.036
typo_brutal,"(2, 4)",3.0,1.0,True,0.0,geo,0.69,0.06044,0.0691,0.05675,0.06044,0.036,0.116,0.116,0.0116,0.036
typo_brutal,"(2, 4)",3.0,1.0,True,0.5,geo,0.74,0.06444,0.07293,0.06358,0.06444,0.032,0.12,0.12,0.012,0.032
typo_brutal,"(2, 4)",3.0,1.0,True,1.0,geo,0.77,0.07359,0.08018,0.07088,0.07359,0.044,0.124,0.124,0.0124,0.044
typo_brutal,"(2, 4)",3.0,2.0,False,0.0,dice,0.46,0.06951,0.08323,0.06264,0.06951,0.044,0.144,0.144,0.0144,0.044
typo_brutal,"(2, 4)",3.0,2.0,False,0.5,dice,0.53,0.07106,0.08427,0.06509,0.07106,0.044,0.144,0.144,0.0144,0.044
typo_brutal,"(2, 4)",3.0,2.0,False,1.0,dice,0.45,0.07549,0.088,0.06864,0.07549,0.048,0.148,0.148,0.0148,0.048
typo_brutal,"(2, 4)",3.0,2.0,True,0.0,dice,0.81,0.04455,0.05462,0.04148,0.04455,0.02,0.104,0.104,0.0104,0.02
typo_brutal,"(2, 4)",3.0,2.0,True,0.5,dice,0.82,0.04867,0.05843,0.04664,0.04867,0.02,0.108,0.108,0.0108,0.02
typo_brutal,"(2, 4)",3.0,2.0,True,1.0,dice,0.92,0.05308,0.0613,0.04909,0.05308,0.024,0.108,0.108,0.0108,0.024
typo_brutal,"(2, 4)",3.0,2.0,True,0.0,geo,1.08,0.04558,0.05137,0.04188,0.04558,0.024,0.092,0.092,0.0092,0.024
typo_brutal,"(2, 4)",3.0,2.0,True,0.5,geo,1.02,0.05029,0.05823,0.04899,0.05029,0.02,0.104,0.104,0.0104,0.02
typo_brutal,"(2, 4)",3.0,2.0,True,1.0,geo,1.15,0.05833,0.06374,0.05709,0.05833,0.028,0.104,0.104,0.0104,0.028
typo_brutal,"(2, 4)",4.0,1.0,False,0.0,dice,0.36,0.06214,0.07616,0.05786,0.06214,0.032,0.136,0.136,0.0136,0.032
typo_brutal,"(2, 4)",4.0,1.0,False,0.5,dice,0.35,0.06654,0.0804,0.06358,0.06654,0.036,0.14,0.14,0.014,0.036
typo_brutal,"(2, 4)",4.0,1.0,False,1.0,dice,0.38,0.06839,0.08278,0.06713,0.06839,0.036,0.144,0.144,0.0144,0.036
typo_brutal,"(2, 4)",4.0,1.0,True,0.0,dice,0.52,0.04099,0.04963,0.03611,0.04099,0.02,0.092,0.092,0.0092,0.02
typo_brutal,"(2, 4)",4.0,1.0,True,0.5,dice,0.58,0.04355,0.05306,0.03994,0.04355,0.02,0.1,0.1,0.01,0.02
typo_brutal,"(2, 4)",4.0,1.0,True,1.0,dice,0.5,0.04582,0.05797,0.04264,0.04582,0.02,0.112,0.112,0.0112,0.02
typo_brutal,"(2, 4)",4.0,1.0,True,0.0,geo,0.72,0.0414,0.04909,0.03966,0.0414,0.02,0.088,0.088,0.0088,0.02
typo_brutal,"(2, 4)",4.0,1.0,True,0.5,geo,0.57,0.0476,0.05665,0.04646,0.0476,0.024,0.1,0.1,0.01,0.024
typo_brutal,"(2, 4)",4.0,1.0,True,1.0,geo,0.76,0.05389,0.06222,0.05046,0.05389,0.032,0.104,0.104,0.0104,0.032
typo_brutal,"(2, 4)",4.0,2.0,False,0.0,dice,0.9,0.06346,0.07722,0.05916,0.06346,0.036,0.136,0.136,0.0136,0.036
typo_brutal,"(2, 4)",4.0,2.0,False,0.5,dice,0.79,0.06406,0.07761,0.06081,0.06406,0.036,0.136,0.136,0.0136,0.036
typo_brutal,"(2, 4)",4.0,2.0,False,1.0,dice,0.57,0.06543,0.07835,0.06133,0.06543,0.036,0.136,0.136,0.0136,0.036
typo_brutal,"(2, 4)",4.0,2.0,True,0.0,dice,0.65,0.02876,0.0335,0.02162,0.02876,0.012,0.068,0.068,0.0068,0.012
typo_brutal,"(2, 4)",4.0,2.0,True,0.5,dice,0.74,0.02893,0.03533,0.02112,0.02893,0.008,0.076,0.076,0.0076,0.008
typo_brutal,"(2, 4)",4.0,2.0,True,1.0,dice,1.09,0.03306,0.04048,0.02639,0.03306,0.012,0.084,0.084,0.0084,0.012
typo_brutal,"(2, 4)",4.0,2.0,True,0.0,geo,1.14,0.02684,0.03062,0.02376,0.02684,0.008,0.06,0.06,0.006,0.008
typo_brutal,"(2, 4)",4.0,2.0,True,0.5,geo,1.0,0.02897,0.03268,0.02604,0.02897,0.008,0.064,0.064,0.0064,0.008
typo_brutal,"(2, 4)",4.0,2.0,True,1.0,geo,1.05,0.03307,0.03992,0.02959,0.03307,0.012,0.08,0.08,0.008,0.012
