task,n,idf_exponent,dim,normalize,position_weight,denominator,eval_sec,map,ndcg@10,ndcg@5,mrr,hit@1,hit@10,recall@10,p@10,rprec
typo_hard,"(1, 2)",2.0,2.0,True,1.0,dice,18.54,0.6003,0.61727,0.60645,0.6003,0.54839,0.68548,0.68548,0.06855,0.54839
typo_hard,"(1, 2)",2.0,2.0,True,0.0,geo,19.19,0.53795,0.56382,0.54642,0.53795,0.47177,0.65726,0.65726,0.06573,0.47177
typo_hard,"(1, 2)",2.0,2.0,True,0.5,geo,19.04,0.57905,0.6063,0.59612,0.57905,0.50806,0.70161,0.70161,0.07016,0.50806
typo_hard,"(1, 2)",2.0,2.0,True,1.0,geo,19.53,0.62002,0.64013,0.6325,0.62002,0.55645,0.71371,0.71371,0.07137,0.55645
typo_hard,"(1, 2)",3.0,1.0,False,0.0,dice,19.29,0.29205,0.32042,0.29627,0.29205,0.21774,0.44355,0.44355,0.04435,0.21774
typo_hard,"(1, 2)",3.0,1.0,False,0.5,dice,18.12,0.31622,0.34425,0.32228,0.31622,0.2379,0.46371,0.46371,0.04637,0.2379
typo_hard,"(1, 2)",3.0,1.0,False,1.0,dice,18.46,0.33629,0.36539,0.34075,0.33629,0.25806,0.4879,0.4879,0.04879,0.25806
typo_hard,"(1, 2)",3.0,1.0,True,0.0,dice,19.15,0.38413,0.41769,0.39219,0.38413,0.31048,0.54435,0.54435,0.05444,0.31048
typo_hard,"(1, 2)",3.0,1.0,True,0.5,dice,19.22,0.42863,0.45997,0.43999,0.42863,0.35887,0.57661,0.57661,0.05766,0.35887
typo_hard,"(1, 2)",3.0,1.0,True,1.0,dice,20.64,0.44899,0.48398,0.46481,0.44899,0.375,0.60887,0.60887,0.06089,0.375
typo_hard,"(1, 2)",3.0,1.0,True,0.0,geo,20.66,0.39472,0.43028,0.40659,0.39472,0.31452,0.56452,0.56452,0.05645,0.31452
typo_hard,"(1, 2)",3.0,1.0,True,0.5,geo,21.52,0.4402,0.4756,0.4575,0.4402,0.3629,0.60484,0.60484,0.06048,0.3629
typo_hard,"(1, 2)",3.0,1.0,True,1.0,geo,22.24,0.4641,0.49546,0.47923,0.4641,0.38306,0.6129,0.6129,0.06129,0.38306
typo_hard,"(1, 2)",3.0,2.0,False,0.0,dice,20.8,0.29468,0.31893,0.29736,0.29468,0.22177,0.43145,0.43145,0.04315,0.22177
typo_hard,"(1, 2)",3.0,2.0,False,0.5,dice,23.63,0.31238,0.34124,0.32092,0.31238,0.23387,0.46371,0.46371,0.04637,0.23387
typo_hard,"(1, 2)",3.0,2.0,False,1.0,dice,23.44,0.33366,0.36206,0.34037,0.33366,0.25403,0.48387,0.48387,0.04839,0.25403
typo_hard,"(1, 2)",3.0,2.0,True,0.0,dice,25.67,0.37995,0.40834,0.39111,0.37995,0.31452,0.50806,0.50806,0.05081,0.31452
typo_hard,"(1, 2)",3.0,2.0,True,0.5,dice,23.31,0.44493,0.46756,0.45329,0.44493,0.39113,0.54839,0.54839,0.05484,0.39113
typo_hard,"(1, 2)",3.0,2.0,True,1.0,dice,20.34,0.45235,0.47841,0.46264,0.45235,0.38306,0.56855,0.56855,0.05685,0.38306
typo_hard,"(1, 2)",3.0,2.0,True,0.0,geo,21.06,0.39085,0.42159,0.40331,0.39085,0.32258,0.52823,0.52823,0.05282,0.32258
typo_hard,"(1, 2)",3.0,2.0,True,0.5,geo,22.49,0.44873,0.47545,0.45672,0.44873,0.3871,0.56855,0.56855,0.05685,0.3871
typo_hard,"(1, 2)",3.0,2.0,True,1.0,geo,21.98,0.46194,0.48727,0.47644,0.46194,0.39113,0.57661,0.57661,0.05766,0.39113
typo_hard,"(1, 2)",4.0,1.0,False,0.0,dice,28.59,0.21743,0.23187,0.21645,0.21743,0.16129,0.31048,0.31048,0.03105,0.16129
typo_hard,"(1, 2)",4.0,1.0,False,0.5,dice,28.1,0.22924,0.24436,0.22654,0.22924,0.17339,0.32661,0.32661,0.03266,0.17339
typo_hard,"(1, 2)",4.0,1.0,False,1.0,dice,26.06,0.23365,0.25222,0.23187,0.23365,0.16935,0.34677,0.34677,0.03468,0.16935
typo_hard,"(1, 2)",4.0,1.0,True,0.0,dice,26.26,0.29749,0.32222,0.30158,0.29749,0.2379,0.42742,0.42742,0.04274,0.2379
typo_hard,"(1, 2)",4.0,1.0,True,0.5,dice,19.21,0.33103,0.35752,0.33205,0.33103,0.27419,0.46774,0.46774,0.04677,0.27419
typo_hard,"(1, 2)",4.0,1.0,True,1.0,dice,19.61,0.34776,0.37953,0.35872,0.34776,0.27823,0.5,0.5,0.05,0.27823
typo_hard,"(1, 2)",4.0,1.0,True,0.0,geo,24.95,0.30161,0.32424,0.30299,0.30161,0.2379,0.42742,0.42742,0.04274,0.2379
typo_hard,"(1, 2)",4.0,1.0,True,0.5,geo,24.47,0.33679,0.36607,0.34664,0.33679,0.27419,0.48387,0.48387,0.04839,0.27419
typo_hard,"(1, 2)",4.0,1.0,True,1.0,geo,24.14,0.36043,0.38941,0.36906,0.36043,0.29032,0.50403,0.50403,0.0504,0.29032
typo_hard,"(1, 2)",4.0,2.0,False,0.0,dice,21.8,0.21717,0.23043,0.21617,0.21717,0.16129,0.30645,0.30645,0.03065,0.16129
typo_hard,"(1, 2)",4.0,2.0,False,0.5,dice,21.79,0.22913,0.24397,0.22626,0.22913,0.17339,0.32661,0.32661,0.03266,0.17339
typo_hard,"(1, 2)",4.0,2.0,False,1.0,dice,19.96,0.23394,0.25247,0.23333,0.23394,0.16935,0.34677,0.34677,0.03468,0.16935
typo_hard,"(1, 2)",4.0,2.0,True,0.0,dice,21.0,0.30237,0.33274,0.31049,0.30237,0.24194,0.44355,0.44355,0.04435,0.24194
typo_hard,"(1, 2)",4.0,2.0,True,0.5,dice,27.62,0.34106,0.37091,0.35749,0.34106,0.27016,0.47581,0.47581,0.04758,0.27016
typo_hard,"(1, 2)",4.0,2.0,True,1.0,dice,26.23,0.36661,0.39279,0.37535,0.36661,0.30645,0.4879,0.4879,0.04879,0.30645
typo_hard,"(1, 2)",4.0,2.0,True,0.0,geo,23.61,0.30434,0.3338,0.31269,0.30434,0.24194,0.44355,0.44355,0.04435,0.24194
typo_hard,"(1, 2)",4.0,2.0,True,0.5,geo,25.89,0.35294,0.38233,0.36625,0.35294,0.28226,0.4879,0.4879,0.04879,0.28226
typo_hard,"(1, 2)",4.0,2.0,True,1.0,geo,23.98,0.37832,0.40552,0.3867,0.37832,0.31452,0.50403,0.50403,0.0504,0.31452
typo_hard,"(2, 3)",0.0,1.0,False,0.0,dice,0.76,0.71354,0.73791,0.72768,0.71354,0.65726,0.82258,0.82258,0.08226,0.65726
typo_hard,"(2, 3)",0.0,1.0,False,0.5,dice,0.84,0.73164,0.75877,0.74562,0.73164,0.67339,0.85081,0.85081,0.08508,0.67339
typo_hard,"(2, 3)",0.0,1.0,False,1.0,dice,1.17,0.73208,0.75905,0.7459,0.73208,0.67339,0.85081,0.85081,0.08508,0.67339
typo_hard,"(2, 3)",0.0,1.0,True,0.0,dice,1.15,0.72161,0.74698,0.73458,0.72161,0.64919,0.83871,0.83871,0.08387,0.64919
typo_hard,"(2, 3)",0.0,1.0,True,0.5,dice,1.09,0.73021,0.75224,0.7455,0.73021,0.66532,0.83468,0.83468,0.08347,0.66532
typo_hard,"(2, 3)",0.0,1.0,True,1.0,dice,1.01,0.73245,0.75499,0.74708,0.73245,0.66532,0.83871,0.83871,0.08387,0.66532
typo_hard,"(2, 3)",0.0,1.0,True,0.0,geo,1.1,0.71357,0.73999,0.72894,0.71357,0.64113,0.83468,0.83468,0.08347,0.64113
typo_hard,"(2, 3)",0.0,1.0,True,0.5,geo,1.3,0.72463,0.74826,0.73867,0.72463,0.65726,0.83468,0.83468,0.08347,0.65726
typo_hard,"(2, 3)",0.0,1.0,True,1.0,geo,1.25,0.72519,0.7486,0.7405,0.72519,0.65726,0.83468,0.83468,0.08347,0.65726
typo_hard,"(2, 3)",0.0,2.0,False,0.0,dice,0.98,0.71524,0.73896,0.73005,0.71524,0.65726,0.82258,0.82258,0.08226,0.65726
typo_hard,"(2, 3)",0.0,2.0,False,0.5,dice,0.95,0.73255,0.75949,0.74494,0.73255,0.67339,0.85081,0.85081,0.08508,0.67339
typo_hard,"(2, 3)",0.0,2.0,False,1.0,dice,1.0,0.73332,0.75977,0.74522,0.73332,0.67339,0.85081,0.85081,0.08508,0.67339
typo_hard,"(2, 3)",0.0,2.0,True,0.0,dice,1.12,0.72785,0.75195,0.74254,0.72785,0.65323,0.84274,0.84274,0.08427,0.65323
typo_hard,"(2, 3)",0.0,2.0,True,0.5,dice,1.05,0.73358,0.75956,0.74671,0.73358,0.66129,0.85484,0.85484,0.08548,0.66129
typo_hard,"(2, 3)",0.0,2.0,True,1.0,dice,1.03,0.73926,0.76374,0.75223,0.73926,0.66935,0.85484,0.85484,0.08548,0.66935
typo_hard,"(2, 3)",0.0,2.0,True,0.0,geo,1.37,0.71628,0.74236,0.72994,0.71628,0.6371,0.83871,0.83871,0.08387,0.6371
typo_hard,"(2, 3)",0.0,2.0,True,0.5,geo,1.53,0.73066,0.75504,0.74177,0.73066,0.66129,0.84677,0.84677,0.08468,0.66129
typo_hard,"(2, 3)",0.0,2.0,True,1.0,geo,1.31,0.73044,0.75722,0.74442,0.73044,0.65726,0.85484,0.85484,0.08548,0.65726
typo_hard,"(2, 3)",0.5,1.0,False,0.0,dice,0.78,0.7144,0.73706,0.72289,0.7144,0.66129,0.81855,0.81855,0.08185,0.66129
typo_hard,"(2, 3)",0.5,1.0,False,0.5,dice,0.73,0.72322,0.74907,0.73567,0.72322,0.66129,0.83871,0.83871,0.08387,0.66129
typo_hard,"(2, 3)",0.5,1.0,False,1.0,dice,0.9,0.72378,0.75078,0.73715,0.72378,0.66129,0.84274,0.84274,0.08427,0.66129
typo_hard,"(2, 3)",0.5,1.0,True,0.0,dice,1.24,0.72067,0.74762,0.73959,0.72067,0.64919,0.84274,0.84274,0.08427,0.64919
typo_hard,"(2, 3)",0.5,1.0,True,0.5,dice,1.24,0.72937,0.75519,0.74743,0.72937,0.65726,0.84677,0.84677,0.08468,0.65726
typo_hard,"(2, 3)",0.5,1.0,True,1.0,dice,1.13,0.74082,0.766,0.75588,0.74082,0.67339,0.85484,0.85484,0.08548,0.67339
typo_hard,"(2, 3)",0.5,1.0,True,0.0,geo,1.25,0.71126,0.74045,0.72842,0.71126,0.64113,0.84274,0.84274,0.08427,0.64113
typo_hard,"(2, 3)",0.5,1.0,True,0.5,geo,1.23,0.71946,0.74764,0.73574,0.71946,0.64919,0.84677,0.84677,0.08468,0.64919
typo_hard,"(2, 3)",0.5,1.0,True,1.0,geo,1.34,0.73069,0.75726,0.74542,0.73069,0.66129,0.85081,0.85081,0.08508,0.66129
typo_hard,"(2, 3)",0.5,2.0,False,0.0,dice,1.07,0.71349,0.73643,0.72214,0.71349,0.65726,0.81855,0.81855,0.08185,0.65726
typo_hard,"(2, 3)",0.5,2.0,False,0.5,dice,1.42,0.73009,0.75197,0.74243,0.73009,0.67339,0.83065,0.83065,0.08306,0.67339
typo_hard,"(2, 3)",0.5,2.0,False,1.0,dice,1.15,0.72904,0.75442,0.74094,0.72904,0.66935,0.84274,0.84274,0.08427,0.66935
typo_hard,"(2, 3)",0.5,2.0,True,0.0,dice,1.3,0.72749,0.75341,0.74552,0.72749,0.65323,0.84677,0.84677,0.08468,0.65323
typo_hard,"(2, 3)",0.5,2.0,True,0.5,dice,1.41,0.73775,0.76195,0.75419,0.73775,0.66532,0.85081,0.85081,0.08508,0.66532
typo_hard,"(2, 3)",0.5,2.0,True,1.0,dice,1.36,0.74694,0.77086,0.76074,0.74694,0.68145,0.85887,0.85887,0.08589,0.68145
typo_hard,"(2, 3)",0.5,2.0,True,0.0,geo,1.66,0.71572,0.74456,0.73667,0.71572,0.64113,0.84677,0.84677,0.08468,0.64113
typo_hard,"(2, 3)",0.5,2.0,True,0.5,geo,1.72,0.72365,0.75032,0.74377,0.72365,0.64919,0.84677,0.84677,0.08468,0.64919
typo_hard,"(2, 3)",0.5,2.0,True,1.0,geo,1.77,0.73227,0.75896,0.74857,0.73227,0.66129,0.85484,0.85484,0.08548,0.66129
typo_hard,"(2, 3)",1.0,1.0,False,0.0,dice,0.97,0.68616,0.71144,0.69547,0.68616,0.62097,0.80242,0.80242,0.08024,0.62097
typo_hard,"(2, 3)",1.0,1.0,False,0.5,dice,1.45,0.70456,0.73277,0.71535,0.70456,0.6371,0.83065,0.83065,0.08306,0.6371
typo_hard,"(2, 3)",1.0,1.0,False,1.0,dice,1.23,0.71392,0.74097,0.72196,0.71392,0.64919,0.83468,0.83468,0.08347,0.64919
typo_hard,"(2, 3)",1.0,1.0,True,0.0,dice,1.51,0.71071,0.74137,0.72826,0.71071,0.63306,0.84677,0.84677,0.08468,0.63306
typo_hard,"(2, 3)",1.0,1.0,True,0.5,dice,1.43,0.7252,0.75358,0.74447,0.7252,0.65323,0.85081,0.85081,0.08508,0.65323
typo_hard,"(2, 3)",1.0,1.0,True,1.0,dice,1.44,0.73198,0.75874,0.74954,0.73198,0.65726,0.85081,0.85081,0.08508,0.65726
typo_hard,"(2, 3)",1.0,1.0,True,0.0,geo,1.43,0.69877,0.73092,0.71388,0.69877,0.625,0.84274,0.84274,0.08427,0.625
typo_hard,"(2, 3)",1.0,1.0,True,0.5,geo,1.49,0.71321,0.74428,0.72837,0.71321,0.64113,0.85081,0.85081,0.08508,0.64113
typo_hard,"(2, 3)",1.0,1.0,True,1.0,geo,1.54,0.71853,0.74857,0.73661,0.71853,0.64113,0.85081,0.85081,0.08508,0.64113
typo_hard,"(2, 3)",1.0,2.0,False,0.0,dice,1.29,0.6897,0.71623,0.69631,0.6897,0.625,0.81048,0.81048,0.08105,0.625
typo_hard,"(2, 3)",1.0,2.0,False,0.5,dice,1.0,0.70876,0.73473,0.71825,0.70876,0.64516,0.82661,0.82661,0.08266,0.64516
typo_hard,"(2, 3)",1.0,2.0,False,1.0,dice,0.91,0.71838,0.74188,0.72677,0.71838,0.65726,0.82661,0.82661,0.08266,0.65726
typo_hard,"(2, 3)",1.0,2.0,True,0.0,dice,1.51,0.71748,0.74623,0.73009,0.71748,0.64516,0.84677,0.84677,0.08468,0.64516
typo_hard,"(2, 3)",1.0,2.0,True,0.5,dice,1.33,0.73151,0.75803,0.74474,0.73151,0.66129,0.85081,0.85081,0.08508,0.66129
typo_hard,"(2, 3)",1.0,2.0,True,1.0,dice,1.3,0.73585,0.76216,0.74887,0.73585,0.66532,0.85484,0.85484,0.08548,0.66532
typo_hard,"(2, 3)",1.0,2.0,True,0.0,geo,1.47,0.70932,0.74008,0.72434,0.70932,0.6371,0.84677,0.84677,0.08468,0.6371
typo_hard,"(2, 3)",1.0,2.0,True,0.5,geo,1.45,0.72445,0.75274,0.73944,0.72445,0.65323,0.85081,0.85081,0.08508,0.65323
typo_hard,"(2, 3)",1.0,2.0,True,1.0,geo,1.58,0.73014,0.75802,0.74332,0.73014,0.65726,0.85484,0.85484,0.08548,0.65726
typo_hard,"(2, 3)",2.0,1.0,False,0.0,dice,0.87,0.59739,0.63082,0.60877,0.59739,0.52419,0.75403,0.75403,0.0754,0.52419
typo_hard,"(2, 3)",2.0,1.0,False,0.5,dice,0.78,0.61066,0.64467,0.61996,0.61066,0.53226,0.77016,0.77016,0.07702,0.53226
typo_hard,"(2, 3)",2.0,1.0,False,1.0,dice,0.73,0.62736,0.6615,0.63398,0.62736,0.55645,0.78629,0.78629,0.07863,0.55645
typo_hard,"(2, 3)",2.0,1.0,True,0.0,dice,1.24,0.63934,0.6691,0.65215,0.63934,0.56048,0.78226,0.78226,0.07823,0.56048
typo_hard,"(2, 3)",2.0,1.0,True,0.5,dice,1.06,0.65039,0.68084,0.66132,0.65039,0.56855,0.79435,0.79435,0.07944,0.56855
typo_hard,"(2, 3)",2.0,1.0,True,1.0,dice,1.25,0.66009,0.69065,0.67353,0.66009,0.57661,0.80242,0.80242,0.08024,0.57661
typo_hard,"(2, 3)",2.0,1.0,True,0.0,geo,1.53,0.63483,0.66973,0.65573,0.63483,0.54839,0.79435,0.79435,0.07944,0.54839
typo_hard,"(2, 3)",2.0,1.0,True,0.5,geo,1.51,0.65018,0.68105,0.66832,0.65018,0.56855,0.79435,0.79435,0.07944,0.56855
typo_hard,"(2, 3)",2.0,1.0,True,1.0,geo,1.43,0.65796,0.69057,0.67648,0.65796,0.57258,0.80645,0.80645,0.08065,0.57258
typo_hard,"(2, 3)",2.0,2.0,False,0.0,dice,1.08,0.59261,0.62421,0.60599,0.59261,0.5121,0.74194,0.74194,0.07419,0.5121
typo_hard,"(2, 3)",2.0,2.0,False,0.5,dice,1.04,0.60252,0.63671,0.61453,0.60252,0.52419,0.7621,0.7621,0.07621,0.52419
typo_hard,"(2, 3)",2.0,2.0,False,1.0,dice,1.05,0.60984,0.64542,0.62049,0.60984,0.52823,0.77419,0.77419,0.07742,0.52823
typo_hard,"(2, 3)",2.0,2.0,True,0.0,dice,1.4,0.62253,0.65239,0.63936,0.62253,0.54435,0.76613,0.76613,0.07661,0.54435
typo_hard,"(2, 3)",2.0,2.0,True,0.5,dice,1.33,0.63737,0.66821,0.65267,0.63737,0.55645,0.78226,0.78226,0.07823,0.55645
typo_hard,"(2, 3)",2.0,2.0,True,1.0,dice,1.28,0.65411,0.6831,0.66908,0.65411,0.57661,0.79032,0.79032,0.07903,0.57661
typo_hard,"(2, 3)",2.0,2.0,True,0.0,geo,1.58,0.62294,0.65549,0.64082,0.62294,0.54435,0.77419,0.77419,0.07742,0.54435
typo_hard,"(2, 3)",2.0,2.0,True,0.5,geo,1.43,0.64371,0.67321,0.65867,0.64371,0.56855,0.78226,0.78226,0.07823,0.56855
typo_hard,"(2, 3)",2.0,2.0,True,1.0,geo,1.59,0.65159,0.68162,0.66716,0.65159,0.56855,0.79032,0.79032,0.07903,0.56855
typo_hard,"(2, 3)",3.0,1.0,False,0.0,dice,0.96,0.43099,0.48334,0.4595,0.43099,0.30645,0.66935,0.66935,0.06694,0.30645
typo_hard,"(2, 3)",3.0,1.0,False,0.5,dice,0.9,0.44366,0.50114,0.47288,0.44366,0.31855,0.70161,0.70161,0.07016,0.31855
typo_hard,"(2, 3)",3.0,1.0,False,1.0,dice,0.98,0.46142,0.51775,0.48918,0.46142,0.33871,0.71371,0.71371,0.07137,0.33871
typo_hard,"(2, 3)",3.0,1.0,True,0.0,dice,1.12,0.44501,0.48585,0.46819,0.44501,0.33065,0.64516,0.64516,0.06452,0.33065
typo_hard,"(2, 3)",3.0,1.0,True,0.5,dice,1.15,0.46276,0.51033,0.48605,0.46276,0.34677,0.68548,0.68548,0.06855,0.34677
typo_hard,"(2, 3)",3.0,1.0,True,1.0,dice,1.13,0.48806,0.53451,0.50884,0.48806,0.37903,0.70565,0.70565,0.07056,0.37903
typo_hard,"(2, 3)",3.0,1.0,True,0.0,geo,1.15,0.46818,0.5129,0.4839,0.46818,0.3629,0.68145,0.68145,0.06815,0.3629
typo_hard,"(2, 3)",3.0,1.0,True,0.5,geo,1.06,0.49617,0.54184,0.50973,0.49617,0.39516,0.70968,0.70968,0.07097,0.39516
typo_hard,"(2, 3)",3.0,1.0,True,1.0,geo,1.05,0.51661,0.56064,0.53156,0.51661,0.41129,0.72177,0.72177,0.07218,0.41129
typo_hard,"(2, 3)",3.0,2.0,False,0.0,dice,0.89,0.42068,0.47753,0.44807,0.42068,0.29435,0.67339,0.67339,0.06734,0.29435
typo_hard,"(2, 3)",3.0,2.0,False,0.5,dice,1.04,0.42852,0.48747,0.46113,0.42852,0.29839,0.68952,0.68952,0.06895,0.29839
typo_hard,"(2, 3)",3.0,2.0,False,1.0,dice,1.01,0.44766,0.50399,0.47626,0.44766,0.32258,0.69758,0.69758,0.06976,0.32258
typo_hard,"(2, 3)",3.0,2.0,True,0.0,dice,1.02,0.38976,0.4339,0.40939,0.38976,0.28226,0.60484,0.60484,0.06048,0.28226
typo_hard,"(2, 3)",3.0,2.0,True,0.5,dice,1.07,0.41374,0.45789,0.43414,0.41374,0.30242,0.625,0.625,0.0625,0.30242
typo_hard,"(2, 3)",3.0,2.0,True,1.0,dice,1.04,0.44273,0.48147,0.45885,0.44273,0.33468,0.63306,0.63306,0.06331,0.33468
typo_hard,"(2, 3)",3.0,2.0,True,0.0,geo,1.29,0.405,0.45043,0.42124,0.405,0.29435,0.625,0.625,0.0625,0.29435
typo_hard,"(2, 3)",3.0,2.0,True,0.5,geo,1.39,0.44087,0.48367,0.45584,0.44087,0.33871,0.64919,0.64919,0.06492,0.33871
typo_hard,"(2, 3)",3.0,2.0,True,1.0,geo,1.33,0.46681,0.50867,0.47788,0.46681,0.3629,0.66935,0.66935,0.06694,0.3629
typo_hard,"(2, 3)",4.0,1.0,False,0.0,dice,0.73,0.31823,0.3674,0.33492,0.31823,0.20565,0.56048,0.56048,0.05605,0.20565
typo_hard,"(2, 3)",4.0,1.0,False,0.5,dice,0.74,0.33037,0.38509,0.3495,0.33037,0.21371,0.59274,0.59274,0.05927,0.21371
typo_hard,"(2, 3)",4.0,1.0,False,1.0,dice,0.69,0.34464,0.39784,0.36802,0.34464,0.22177,0.60081,0.60081,0.06008,0.22177
typo_hard,"(2, 3)",4.0,1.0,True,0.0,dice,0.92,0.29368,0.33139,0.29558,0.29368,0.20565,0.49597,0.49597,0.0496,0.20565
typo_hard,"(2, 3)",4.0,1.0,True,0.5,dice,1.0,0.30585,0.34544,0.30584,0.30585,0.21371,0.51613,0.51613,0.05161,0.21371
typo_hard,"(2, 3)",4.0,1.0,True,1.0,dice,0.95,0.31988,0.36824,0.32224,0.31988,0.21774,0.56048,0.56048,0.05605,0.21774
typo_hard,"(2, 3)",4.0,1.0,True,0.0,geo,1.18,0.31516,0.35642,0.3175,0.31516,0.21774,0.53226,0.53226,0.05323,0.21774
typo_hard,"(2, 3)",4.0,1.0,True,0.5,geo,1.18,0.32745,0.37655,0.33176,0.32745,0.22177,0.57258,0.57258,0.05726,0.22177
typo_hard,"(2, 3)",4.0,1.0,True,1.0,geo,1.05,0.35052,0.4002,0.35668,0.35052,0.25,0.59677,0.59677,0.05968,0.25
typo_hard,"(2, 3)",4.0,2.0,False,0.0,dice,0.81,0.30766,0.34899,0.32117,0.30766,0.19355,0.52016,0.52016,0.05202,0.19355
typo_hard,"(2, 3)",4.0,2.0,False,0.5,dice,0.81,0.31571,0.36909,0.33406,0.31571,0.19355,0.57258,0.57258,0.05726,0.19355
typo_hard,"(2, 3)",4.0,2.0,False,1.0,dice,0.81,0.33471,0.38925,0.35144,0.33471,0.21774,0.59677,0.59677,0.05968,0.21774
typo_hard,"(2, 3)",4.0,2.0,True,0.0,dice,1.04,0.26215,0.29148,0.26296,0.26215,0.18548,0.42742,0.42742,0.04274,0.18548
typo_hard,"(2, 3)",4.0,2.0,True,0.5,dice,1.16,0.28897,0.31989,0.2874,0.28897,0.21371,0.45968,0.45968,0.04597,0.21371
typo_hard,"(2, 3)",4.0,2.0,True,1.0,dice,1.04,0.29143,0.32918,0.29693,0.29143,0.20565,0.4879,0.4879,0.04879,0.20565
typo_hard,"(2, 3)",4.0,2.0,True,0.0,geo,1.2,0.27625,0.30891,0.27495,0.27625,0.19355,0.45565,0.45565,0.04556,0.19355
typo_hard,"(2, 3)",4.0,2.0,True,0.5,geo,1.1,0.2989,0.33635,0.29398,0.2989,0.21774,0.49597,0.49597,0.0496,0.21774
typo_hard,"(2, 3)",4.0,2.0,True,1.0,geo,1.15,0.31265,0.35433,0.32022,0.31265,0.22177,0.52419,0.52419,0.05242,0.22177
typo_hard,"(2, 4)",0.0,1.0,False,0.0,dice,0.55,0.69546,0.71929,0.7062,0.69546,0.6371,0.80645,0.80645,0.08065,0.6371
typo_hard,"(2, 4)",0.0,1.0,False,0.5,dice,0.61,0.72548,0.74785,0.73664,0.72548,0.66935,0.83065,0.83065,0.08306,0.66935
typo_hard,"(2, 4)",0.0,1.0,False,1.0,dice,0.77,0.72918,0.75073,0.74095,0.72918,0.67339,0.83065,0.83065,0.08306,0.67339
typo_hard,"(2, 4)",0.0,1.0,True,0.0,dice,1.04,0.69991,0.73125,0.71211,0.69991,0.625,0.84677,0.84677,0.08468,0.625
typo_hard,"(2, 4)",0.0,1.0,True,0.5,dice,0.91,0.70574,0.7382,0.71597,0.70574,0.625,0.85484,0.85484,0.08548,0.625
typo_hard,"(2, 4)",0.0,1.0,True,1.0,dice,0.93,0.70905,0.74175,0.71948,0.70905,0.62903,0.85887,0.85887,0.08589,0.62903
typo_hard,"(2, 4)",0.0,1.0,True,0.0,geo,1.14,0.67993,0.71399,0.69439,0.67993,0.59677,0.83871,0.83871,0.08387,0.59677
typo_hard,"(2, 4)",0.0,1.0,True,0.5,geo,1.03,0.69654,0.73026,0.70819,0.69654,0.6129,0.85081,0.85081,0.08508,0.6129
typo_hard,"(2, 4)",0.0,1.0,True,1.0,geo,0.96,0.70013,0.73283,0.71176,0.70013,0.61694,0.85081,0.85081,0.08508,0.61694
typo_hard,"(2, 4)",0.0,2.0,False,0.0,dice,0.71,0.70901,0.73439,0.72181,0.70901,0.65323,0.82258,0.82258,0.08226,0.65323
typo_hard,"(2, 4)",0.0,2.0,False,0.5,dice,0.76,0.73357,0.75767,0.74434,0.73357,0.67742,0.84274,0.84274,0.08427,0.67742
typo_hard,"(2, 4)",0.0,2.0,False,1.0,dice,0.81,0.73464,0.75963,0.74358,0.73464,0.67742,0.84677,0.84677,0.08468,0.67742
typo_hard,"(2, 4)",0.0,2.0,True,0.0,dice,0.96,0.72732,0.75679,0.73747,0.72732,0.66129,0.8629,0.8629,0.08629,0.66129
typo_hard,"(2, 4)",0.0,2.0,True,0.5,dice,1.11,0.73719,0.76451,0.74718,0.73719,0.66935,0.8629,0.8629,0.08629,0.66935
typo_hard,"(2, 4)",0.0,2.0,True,1.0,dice,1.09,0.74398,0.7707,0.75635,0.74398,0.67742,0.86694,0.86694,0.08669,0.67742
typo_hard,"(2, 4)",0.0,2.0,True,0.0,geo,1.27,0.71331,0.74505,0.72452,0.71331,0.64113,0.85887,0.85887,0.08589,0.64113
typo_hard,"(2, 4)",0.0,2.0,True,0.5,geo,1.24,0.72654,0.75533,0.73516,0.72654,0.65726,0.85887,0.85887,0.08589,0.65726
typo_hard,"(2, 4)",0.0,2.0,True,1.0,geo,1.23,0.72792,0.75516,0.73886,0.72792,0.65323,0.85484,0.85484,0.08548,0.65323
typo_hard,"(2, 4)",0.5,1.0,False,0.0,dice,0.62,0.67875,0.70561,0.68516,0.67875,0.60887,0.80242,0.80242,0.08024,0.60887
typo_hard,"(2, 4)",0.5,1.0,False,0.5,dice,0.59,0.69905,0.7247,0.7095,0.69905,0.63306,0.81855,0.81855,0.08185,0.63306
typo_hard,"(2, 4)",0.5,1.0,False,1.0,dice,0.64,0.7067,0.73129,0.71615,0.7067,0.64516,0.82258,0.82258,0.08226,0.64516
typo_hard,"(2, 4)",0.5,1.0,True,0.0,dice,0.85,0.69277,0.72624,0.70776,0.69277,0.6129,0.84677,0.84677,0.08468,0.6129
typo_hard,"(2, 4)",0.5,1.0,True,0.5,dice,0.71,0.69938,0.73372,0.71509,0.69938,0.6129,0.85484,0.85484,0.08548,0.6129
typo_hard,"(2, 4)",0.5,1.0,True,1.0,dice,0.65,0.71347,0.74543,0.72822,0.71347,0.63306,0.85887,0.85887,0.08589,0.63306
typo_hard,"(2, 4)",0.5,1.0,True,0.0,geo,0.85,0.68563,0.72185,0.69815,0.68563,0.60887,0.85081,0.85081,0.08508,0.60887
typo_hard,"(2, 4)",0.5,1.0,True,0.5,geo,0.82,0.6954,0.72942,0.7079,0.6954,0.61694,0.85081,0.85081,0.08508,0.61694
