task,n,idf_exponent,dim,normalize,position_weight,denominator,eval_sec,map,ndcg@10,ndcg@5,mrr,hit@1,hit@10,recall@10,p@10,rprec
abtbuy,"(2, 4)",1.0,2.0,True,0.0,dice,2.68,0.88447,0.91266,0.88532,0.8903,0.85,1.0,1.0,0.104,0.84
abtbuy,"(2, 4)",1.0,2.0,True,0.5,dice,2.53,0.86754,0.89477,0.8704,0.87587,0.83,0.98,0.98,0.102,0.815
abtbuy,"(2, 4)",1.0,2.0,True,1.0,dice,3.39,0.85929,0.88274,0.8654,0.86763,0.82,0.96,0.96,0.1,0.805
abtbuy,"(2, 4)",1.0,2.0,True,0.0,geo,3.37,0.88786,0.91619,0.90427,0.89286,0.84,1.0,1.0,0.104,0.83
abtbuy,"(2, 4)",1.0,2.0,True,0.5,geo,3.28,0.88322,0.9132,0.89787,0.89072,0.84,1.0,1.0,0.104,0.825
abtbuy,"(2, 4)",1.0,2.0,True,1.0,geo,3.69,0.87591,0.90683,0.87838,0.88341,0.84,1.0,1.0,0.104,0.825
abtbuy,"(2, 4)",2.0,1.0,False,0.0,dice,2.69,0.88511,0.91109,0.90177,0.88811,0.82,0.99,0.99,0.103,0.815
abtbuy,"(2, 4)",2.0,1.0,False,0.5,dice,2.71,0.88678,0.9124,0.90308,0.88978,0.82,0.99,0.99,0.103,0.815
abtbuy,"(2, 4)",2.0,1.0,False,1.0,dice,2.65,0.88396,0.91014,0.90108,0.88696,0.82,0.99,0.99,0.103,0.815
abtbuy,"(2, 4)",2.0,1.0,True,0.0,dice,3.08,0.8911,0.91849,0.90447,0.89576,0.85,1.0,1.0,0.104,0.84
abtbuy,"(2, 4)",2.0,1.0,True,0.5,dice,3.7,0.88747,0.91585,0.89549,0.8938,0.85,1.0,1.0,0.104,0.835
abtbuy,"(2, 4)",2.0,1.0,True,1.0,dice,2.37,0.88396,0.91312,0.89375,0.89112,0.85,1.0,1.0,0.104,0.835
abtbuy,"(2, 4)",2.0,1.0,True,0.0,geo,1.97,0.91267,0.93501,0.93501,0.91567,0.87,1.0,1.0,0.104,0.865
abtbuy,"(2, 4)",2.0,1.0,True,0.5,geo,1.34,0.90743,0.9306,0.9237,0.91043,0.87,1.0,1.0,0.104,0.865
abtbuy,"(2, 4)",2.0,1.0,True,1.0,geo,1.07,0.89092,0.91875,0.90984,0.89675,0.85,1.0,1.0,0.104,0.84
abtbuy,"(2, 4)",2.0,2.0,False,0.0,dice,1.34,0.88297,0.90945,0.89809,0.88631,0.82,0.99,0.99,0.103,0.815
abtbuy,"(2, 4)",2.0,2.0,False,0.5,dice,1.74,0.86703,0.89757,0.88633,0.87036,0.79,0.99,0.99,0.103,0.785
abtbuy,"(2, 4)",2.0,2.0,False,1.0,dice,1.17,0.85515,0.88599,0.87764,0.85848,0.77,0.98,0.98,0.102,0.765
abtbuy,"(2, 4)",2.0,2.0,True,0.0,dice,1.21,0.91086,0.93302,0.91923,0.91552,0.89,1.0,1.0,0.104,0.88
abtbuy,"(2, 4)",2.0,2.0,True,0.5,dice,1.22,0.90084,0.9229,0.90614,0.908,0.88,0.99,0.99,0.103,0.865
abtbuy,"(2, 4)",2.0,2.0,True,1.0,dice,1.34,0.892,0.91593,0.9,0.89917,0.87,0.99,0.99,0.103,0.855
abtbuy,"(2, 4)",2.0,2.0,True,0.0,geo,1.13,0.92433,0.9437,0.9437,0.92733,0.89,1.0,1.0,0.104,0.885
abtbuy,"(2, 4)",2.0,2.0,True,0.5,geo,1.13,0.911,0.93404,0.93047,0.9165,0.88,1.0,1.0,0.104,0.87
abtbuy,"(2, 4)",2.0,2.0,True,1.0,geo,1.09,0.89951,0.92478,0.91117,0.90501,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 4)",3.0,1.0,False,0.0,dice,1.11,0.89791,0.92073,0.91442,0.90041,0.84,0.99,0.99,0.103,0.835
abtbuy,"(2, 4)",3.0,1.0,False,0.5,dice,1.0,0.89277,0.9169,0.91073,0.89527,0.83,0.99,0.99,0.103,0.825
abtbuy,"(2, 4)",3.0,1.0,False,1.0,dice,0.97,0.87877,0.90627,0.89721,0.88177,0.81,0.99,0.99,0.103,0.805
abtbuy,"(2, 4)",3.0,1.0,True,0.0,dice,1.11,0.92033,0.94067,0.93711,0.92283,0.88,1.0,1.0,0.104,0.875
abtbuy,"(2, 4)",3.0,1.0,True,0.5,dice,1.25,0.91183,0.93414,0.92702,0.91483,0.87,1.0,1.0,0.104,0.865
abtbuy,"(2, 4)",3.0,1.0,True,1.0,dice,1.23,0.89894,0.92469,0.9113,0.90444,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 4)",3.0,1.0,True,0.0,geo,1.24,0.93293,0.95017,0.94684,0.93593,0.9,1.0,1.0,0.104,0.895
abtbuy,"(2, 4)",3.0,1.0,True,0.5,geo,1.43,0.92293,0.94279,0.93946,0.92593,0.88,1.0,1.0,0.104,0.875
abtbuy,"(2, 4)",3.0,1.0,True,1.0,geo,1.12,0.90876,0.93251,0.92561,0.91426,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 4)",3.0,2.0,False,0.0,dice,1.09,0.88192,0.90575,0.9026,0.88442,0.82,0.98,0.98,0.102,0.815
abtbuy,"(2, 4)",3.0,2.0,False,0.5,dice,1.06,0.87592,0.90126,0.89521,0.87892,0.81,0.98,0.98,0.102,0.805
abtbuy,"(2, 4)",3.0,2.0,False,1.0,dice,0.95,0.86159,0.88767,0.88452,0.86459,0.79,0.97,0.97,0.101,0.785
abtbuy,"(2, 4)",3.0,2.0,True,0.0,dice,0.97,0.91102,0.93334,0.92667,0.91352,0.87,1.0,1.0,0.104,0.865
abtbuy,"(2, 4)",3.0,2.0,True,0.5,dice,0.98,0.90634,0.92751,0.92061,0.91184,0.87,0.99,0.99,0.103,0.86
abtbuy,"(2, 4)",3.0,2.0,True,1.0,dice,0.95,0.90568,0.9265,0.91668,0.91118,0.88,0.99,0.99,0.103,0.87
abtbuy,"(2, 4)",3.0,2.0,True,0.0,geo,1.01,0.93243,0.94973,0.9464,0.93543,0.9,1.0,1.0,0.104,0.895
abtbuy,"(2, 4)",3.0,2.0,True,0.5,geo,0.99,0.9196,0.94082,0.93392,0.9251,0.88,1.0,1.0,0.104,0.87
abtbuy,"(2, 4)",3.0,2.0,True,1.0,geo,1.01,0.91187,0.93451,0.92817,0.91737,0.88,1.0,1.0,0.104,0.87
abtbuy,"(2, 4)",4.0,1.0,False,0.0,dice,1.23,0.89519,0.91875,0.9156,0.89769,0.84,0.99,0.99,0.103,0.835
abtbuy,"(2, 4)",4.0,1.0,False,0.5,dice,0.99,0.88358,0.91006,0.90691,0.88608,0.82,0.99,0.99,0.103,0.815
abtbuy,"(2, 4)",4.0,1.0,False,1.0,dice,0.93,0.87775,0.90544,0.90229,0.88025,0.82,0.99,0.99,0.103,0.815
abtbuy,"(2, 4)",4.0,1.0,True,0.0,dice,0.92,0.9356,0.95246,0.94912,0.93976,0.91,1.0,1.0,0.104,0.9
abtbuy,"(2, 4)",4.0,1.0,True,0.5,dice,0.94,0.91476,0.9365,0.93316,0.91726,0.87,1.0,1.0,0.104,0.865
abtbuy,"(2, 4)",4.0,1.0,True,1.0,dice,0.9,0.90293,0.92812,0.92123,0.90843,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 4)",4.0,1.0,True,0.0,geo,1.1,0.93676,0.95299,0.94966,0.93976,0.91,1.0,1.0,0.104,0.905
abtbuy,"(2, 4)",4.0,1.0,True,0.5,geo,1.17,0.92876,0.94717,0.94384,0.93176,0.89,1.0,1.0,0.104,0.885
abtbuy,"(2, 4)",4.0,1.0,True,1.0,geo,1.05,0.9146,0.93726,0.93392,0.9201,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 4)",4.0,2.0,False,0.0,dice,0.99,0.87319,0.90288,0.89616,0.87735,0.8,0.99,0.99,0.103,0.79
abtbuy,"(2, 4)",4.0,2.0,False,0.5,dice,1.04,0.86769,0.89857,0.89541,0.87185,0.8,0.99,0.99,0.103,0.79
abtbuy,"(2, 4)",4.0,2.0,False,1.0,dice,1.02,0.8648,0.89613,0.88585,0.86896,0.8,0.99,0.99,0.103,0.79
abtbuy,"(2, 4)",4.0,2.0,True,0.0,dice,1.15,0.90952,0.93298,0.92632,0.91452,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 4)",4.0,2.0,True,0.5,dice,0.97,0.90976,0.93314,0.92692,0.91526,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 4)",4.0,2.0,True,1.0,dice,1.03,0.89069,0.91595,0.9071,0.89702,0.85,0.99,0.99,0.103,0.84
abtbuy,"(2, 4)",4.0,2.0,True,0.0,geo,0.96,0.92069,0.94095,0.93428,0.92369,0.88,1.0,1.0,0.104,0.875
abtbuy,"(2, 4)",4.0,2.0,True,0.5,geo,0.95,0.91087,0.93421,0.92568,0.91671,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 4)",4.0,2.0,True,1.0,geo,0.97,0.89417,0.91874,0.91323,0.9005,0.85,0.99,0.99,0.103,0.84
