task,n,idf_exponent,dim,normalize,position_weight,denominator,eval_sec,map,ndcg@10,ndcg@5,mrr,hit@1,hit@10,recall@10,p@10,rprec
typo,"(2, 4)",1.0,1.0,False,1.0,dice,0.38,0.83322,0.85413,0.84745,0.83322,0.78008,0.92531,0.92531,0.09253,0.78008
typo,"(2, 4)",1.0,1.0,True,0.0,dice,0.47,0.85998,0.8806,0.8712,0.85998,0.80913,0.95021,0.95021,0.09502,0.80913
typo,"(2, 4)",1.0,1.0,True,0.5,dice,0.41,0.86534,0.88466,0.87492,0.86534,0.81743,0.95021,0.95021,0.09502,0.81743
typo,"(2, 4)",1.0,1.0,True,1.0,dice,0.41,0.86532,0.8872,0.87761,0.86532,0.81328,0.95851,0.95851,0.09585,0.81328
typo,"(2, 4)",1.0,1.0,True,0.0,geo,0.51,0.8565,0.87795,0.86734,0.8565,0.80498,0.95021,0.95021,0.09502,0.80498
typo,"(2, 4)",1.0,1.0,True,0.5,geo,0.52,0.86153,0.88171,0.87237,0.86153,0.81328,0.95021,0.95021,0.09502,0.81328
typo,"(2, 4)",1.0,1.0,True,1.0,geo,0.51,0.8658,0.88727,0.87521,0.8658,0.81743,0.95851,0.95851,0.09585,0.81743
typo,"(2, 4)",1.0,2.0,False,0.0,dice,0.43,0.81736,0.83923,0.83263,0.81736,0.76763,0.91701,0.91701,0.0917,0.76763
typo,"(2, 4)",1.0,2.0,False,0.5,dice,0.41,0.83419,0.85585,0.84934,0.83419,0.78008,0.92946,0.92946,0.09295,0.78008
typo,"(2, 4)",1.0,2.0,False,1.0,dice,0.4,0.83719,0.85934,0.85268,0.83719,0.78008,0.93361,0.93361,0.09336,0.78008
typo,"(2, 4)",1.0,2.0,True,0.0,dice,0.48,0.87085,0.89153,0.88617,0.87085,0.81743,0.95851,0.95851,0.09585,0.81743
typo,"(2, 4)",1.0,2.0,True,0.5,dice,0.51,0.87499,0.89577,0.89068,0.87499,0.82158,0.96266,0.96266,0.09627,0.82158
typo,"(2, 4)",1.0,2.0,True,1.0,dice,0.47,0.87918,0.89907,0.89369,0.87918,0.82573,0.96266,0.96266,0.09627,0.82573
typo,"(2, 4)",1.0,2.0,True,0.0,geo,0.53,0.86582,0.88761,0.87935,0.86582,0.80913,0.95851,0.95851,0.09585,0.80913
typo,"(2, 4)",1.0,2.0,True,0.5,geo,0.55,0.87475,0.89427,0.88896,0.87475,0.82158,0.95851,0.95851,0.09585,0.82158
typo,"(2, 4)",1.0,2.0,True,1.0,geo,0.58,0.87909,0.90123,0.89198,0.87909,0.82573,0.97095,0.97095,0.0971,0.82573
typo,"(2, 4)",2.0,1.0,False,0.0,dice,0.42,0.78104,0.80372,0.7915,0.78104,0.72199,0.88797,0.88797,0.0888,0.72199
typo,"(2, 4)",2.0,1.0,False,0.5,dice,0.36,0.79251,0.8165,0.80574,0.79251,0.72614,0.90041,0.90041,0.09004,0.72614
typo,"(2, 4)",2.0,1.0,False,1.0,dice,0.36,0.79252,0.81761,0.80818,0.79252,0.72199,0.90456,0.90456,0.09046,0.72199
typo,"(2, 4)",2.0,1.0,True,0.0,dice,0.4,0.82949,0.85302,0.84052,0.82949,0.77178,0.93361,0.93361,0.09336,0.77178
typo,"(2, 4)",2.0,1.0,True,0.5,dice,0.4,0.83404,0.85879,0.84503,0.83404,0.77593,0.94191,0.94191,0.09419,0.77593
typo,"(2, 4)",2.0,1.0,True,1.0,dice,0.41,0.83858,0.86223,0.85122,0.83858,0.78008,0.94191,0.94191,0.09419,0.78008
typo,"(2, 4)",2.0,1.0,True,0.0,geo,0.46,0.82493,0.8508,0.8372,0.82493,0.76349,0.93776,0.93776,0.09378,0.76349
typo,"(2, 4)",2.0,1.0,True,0.5,geo,0.48,0.83,0.85581,0.84197,0.83,0.76763,0.94191,0.94191,0.09419,0.76763
typo,"(2, 4)",2.0,1.0,True,1.0,geo,0.53,0.83359,0.8584,0.84583,0.83359,0.77178,0.94191,0.94191,0.09419,0.77178
typo,"(2, 4)",2.0,2.0,False,0.0,dice,0.44,0.76691,0.79204,0.7812,0.76691,0.70124,0.88382,0.88382,0.08838,0.70124
typo,"(2, 4)",2.0,2.0,False,0.5,dice,0.41,0.77707,0.80261,0.79303,0.77707,0.70124,0.89212,0.89212,0.08921,0.70124
typo,"(2, 4)",2.0,2.0,False,1.0,dice,0.46,0.78141,0.80792,0.79718,0.78141,0.70539,0.90041,0.90041,0.09004,0.70539
typo,"(2, 4)",2.0,2.0,True,0.0,dice,0.51,0.82888,0.85504,0.83873,0.82888,0.77178,0.94191,0.94191,0.09419,0.77178
typo,"(2, 4)",2.0,2.0,True,0.5,dice,0.47,0.8338,0.86,0.84449,0.8338,0.77593,0.94606,0.94606,0.09461,0.77593
typo,"(2, 4)",2.0,2.0,True,1.0,dice,0.45,0.84385,0.86777,0.86092,0.84385,0.78838,0.94606,0.94606,0.09461,0.78838
typo,"(2, 4)",2.0,2.0,True,0.0,geo,0.63,0.82201,0.85097,0.83349,0.82201,0.75934,0.94606,0.94606,0.09461,0.75934
typo,"(2, 4)",2.0,2.0,True,0.5,geo,0.57,0.8308,0.85775,0.84244,0.8308,0.76763,0.94606,0.94606,0.09461,0.76763
typo,"(2, 4)",2.0,2.0,True,1.0,geo,0.59,0.84162,0.86587,0.85154,0.84162,0.78423,0.94606,0.94606,0.09461,0.78423
typo,"(2, 4)",3.0,1.0,False,0.0,dice,0.71,0.751,0.77682,0.76706,0.751,0.68465,0.87137,0.87137,0.08714,0.68465
typo,"(2, 4)",3.0,1.0,False,0.5,dice,0.55,0.76646,0.79391,0.78271,0.76646,0.69295,0.88797,0.88797,0.0888,0.69295
typo,"(2, 4)",3.0,1.0,False,1.0,dice,0.47,0.76907,0.79713,0.78616,0.76907,0.69295,0.89212,0.89212,0.08921,0.69295
typo,"(2, 4)",3.0,1.0,True,0.0,dice,0.57,0.77063,0.79804,0.78846,0.77063,0.6971,0.89212,0.89212,0.08921,0.6971
typo,"(2, 4)",3.0,1.0,True,0.5,dice,0.67,0.77934,0.80561,0.79617,0.77934,0.70539,0.89627,0.89627,0.08963,0.70539
typo,"(2, 4)",3.0,1.0,True,1.0,dice,0.52,0.7823,0.8088,0.79933,0.7823,0.70539,0.90041,0.90041,0.09004,0.70539
typo,"(2, 4)",3.0,1.0,True,0.0,geo,0.51,0.77518,0.8023,0.79269,0.77518,0.70124,0.89627,0.89627,0.08963,0.70124
typo,"(2, 4)",3.0,1.0,True,0.5,geo,0.55,0.78853,0.81336,0.80546,0.78853,0.71784,0.90041,0.90041,0.09004,0.71784
typo,"(2, 4)",3.0,1.0,True,1.0,geo,0.46,0.79562,0.82178,0.81015,0.79562,0.72614,0.91286,0.91286,0.09129,0.72614
typo,"(2, 4)",3.0,2.0,False,0.0,dice,0.44,0.73864,0.76424,0.7558,0.73864,0.66805,0.85892,0.85892,0.08589,0.66805
typo,"(2, 4)",3.0,2.0,False,0.5,dice,0.46,0.75502,0.78183,0.77332,0.75502,0.6805,0.87552,0.87552,0.08755,0.6805
typo,"(2, 4)",3.0,2.0,False,1.0,dice,0.45,0.75561,0.78486,0.77658,0.75561,0.6722,0.88382,0.88382,0.08838,0.6722
typo,"(2, 4)",3.0,2.0,True,0.0,dice,0.53,0.71411,0.74517,0.72979,0.71411,0.62656,0.85892,0.85892,0.08589,0.62656
typo,"(2, 4)",3.0,2.0,True,0.5,dice,0.57,0.73387,0.76473,0.75258,0.73387,0.65145,0.87552,0.87552,0.08755,0.65145
typo,"(2, 4)",3.0,2.0,True,1.0,dice,0.53,0.74981,0.78025,0.76656,0.74981,0.6722,0.88797,0.88797,0.0888,0.6722
typo,"(2, 4)",3.0,2.0,True,0.0,geo,0.53,0.72472,0.75745,0.74162,0.72472,0.639,0.87552,0.87552,0.08755,0.639
typo,"(2, 4)",3.0,2.0,True,0.5,geo,0.61,0.74289,0.77489,0.75993,0.74289,0.65975,0.88797,0.88797,0.0888,0.65975
typo,"(2, 4)",3.0,2.0,True,1.0,geo,0.61,0.75931,0.7931,0.77609,0.75931,0.6805,0.90871,0.90871,0.09087,0.6805
typo,"(2, 4)",4.0,1.0,False,0.0,dice,0.33,0.7314,0.76242,0.74834,0.7314,0.6556,0.87137,0.87137,0.08714,0.6556
typo,"(2, 4)",4.0,1.0,False,0.5,dice,0.34,0.74845,0.77962,0.76825,0.74845,0.6639,0.88382,0.88382,0.08838,0.6639
typo,"(2, 4)",4.0,1.0,False,1.0,dice,0.32,0.75336,0.78328,0.77339,0.75336,0.6722,0.88382,0.88382,0.08838,0.6722
typo,"(2, 4)",4.0,1.0,True,0.0,dice,0.34,0.67391,0.70995,0.69073,0.67391,0.56846,0.83817,0.83817,0.08382,0.56846
typo,"(2, 4)",4.0,1.0,True,0.5,dice,0.32,0.69185,0.72548,0.70775,0.69185,0.59751,0.84647,0.84647,0.08465,0.59751
typo,"(2, 4)",4.0,1.0,True,1.0,dice,0.32,0.7028,0.73836,0.72097,0.7028,0.60996,0.86307,0.86307,0.08631,0.60996
typo,"(2, 4)",4.0,1.0,True,0.0,geo,0.33,0.69095,0.72452,0.70585,0.69095,0.59751,0.84647,0.84647,0.08465,0.59751
typo,"(2, 4)",4.0,1.0,True,0.5,geo,0.33,0.70563,0.73906,0.71999,0.70563,0.61826,0.85892,0.85892,0.08589,0.61826
typo,"(2, 4)",4.0,1.0,True,1.0,geo,0.33,0.72357,0.75601,0.73581,0.72357,0.639,0.87137,0.87137,0.08714,0.639
typo,"(2, 4)",4.0,2.0,False,0.0,dice,0.32,0.72144,0.75253,0.73851,0.72144,0.64315,0.86307,0.86307,0.08631,0.64315
typo,"(2, 4)",4.0,2.0,False,0.5,dice,0.35,0.73279,0.76519,0.75264,0.73279,0.6473,0.87552,0.87552,0.08755,0.6473
typo,"(2, 4)",4.0,2.0,False,1.0,dice,0.32,0.73701,0.76841,0.75869,0.73701,0.65145,0.87552,0.87552,0.08755,0.65145
typo,"(2, 4)",4.0,2.0,True,0.0,dice,0.38,0.60024,0.64343,0.61645,0.60024,0.49378,0.80083,0.80083,0.08008,0.49378
typo,"(2, 4)",4.0,2.0,True,0.5,dice,0.32,0.61635,0.65892,0.63497,0.61635,0.51037,0.81328,0.81328,0.08133,0.51037
typo,"(2, 4)",4.0,2.0,True,1.0,dice,0.35,0.63951,0.67971,0.65549,0.63951,0.53942,0.82573,0.82573,0.08257,0.53942
typo,"(2, 4)",4.0,2.0,True,0.0,geo,0.38,0.61933,0.66022,0.63473,0.61933,0.51037,0.80913,0.80913,0.08091,0.51037
typo,"(2, 4)",4.0,2.0,True,0.5,geo,0.39,0.63953,0.67882,0.65132,0.63953,0.53527,0.82158,0.82158,0.08216,0.53527
typo,"(2, 4)",4.0,2.0,True,1.0,geo,0.4,0.65711,0.6939,0.66766,0.65711,0.55602,0.82988,0.82988,0.08299,0.55602
